"Season","Sector","Category","Crop","QueryType","QueryText","KccAns","StateName","DistrictName","BlockName","CreatedOn"
"RABI","AGRICULTURE","Pulses","Moth Bean (kidney bean/ deww gram)","Sowing Time and Weather","soybean sowing season","Recommended for soybean sowing season at February - March","PUDUCHERRY","PUDUCHERRY","ARIYANKUPPAM","2016-01-16 13:07:35.807"
"RABI","AGRICULTURE","Cereals","Paddy (Dhan)","Market Information","paddy Papatla Karaikal market rate(13.1.2016)","Recommended for paddy Papatla Karaikal market rate Rs 1667-1750 / quintal","PUDUCHERRY","PUDUCHERRY","VILLIANUR","2016-01-16 16:48:34.057"
"RABI","AGRICULTURE","Oilseeds","Groundnut (pea nut/mung phalli)","	Plant Protection	","top dressing for groundnut","recommended for apply Gypsum 100kg+borax 10kg/ac","PUDUCHERRY","PUDUCHERRY","BAHOUR","2016-01-17 12:47:31.147"
"RABI","AGRICULTURE","Pulses","Black Gram (urd bean)","Weed Management","weed management in blackgram","recommended for spray quizalofop ethyl 300ml/ac/200lit of water","PUDUCHERRY","PUDUCHERRY","ARIYANKUPPAM","2016-01-18 07:48:36.877"
"RABI","AGRICULTURE","Cereals","Paddy (Dhan)","Seeds","contact no of rice department","recommended number for department of rice is 0422-2474967","PUDUCHERRY","PUDUCHERRY","PUDUCHERRY","2016-01-18 13:00:25.267"
"RABI","AGRICULTURE","Pulses","Green Gram (Moong Bean/ Moong)","Varieties","asking about green gram season and varieties","recommended for Margazhi-Thai Pattam (December – January) , VBN(Gg) 2, VBN(Gg)3","PUDUCHERRY","PUDUCHERRY","PUDUCHERRY","2016-01-18 13:44:24.847"
"RABI","HORTICULTURE","Vegetables","Drum Stick","Cultural Practices","Asking about Intercropping in drum stick","Recommended for Intercropping in drum stick is Cowpea, Bhendi and Tomato .","PUDUCHERRY","PUDUCHERRY","NETTAPAKKAM","2016-01-18 15:33:55.903"
"RABI","AGRICULTURE","Pulses","Black Gram (urd bean)","Sowing Time and Weather","Black gram season","recommended for upto 1 st week of February","PUDUCHERRY","PUDUCHERRY","VILLIANUR","2016-01-19 08:37:17.543"
"RABI","AGRICULTURE","Cereals","Paddy (Dhan)","Varieties","Paddy Navarai varieties","Recommended for ADT 36, ADT 39, ASD 16, ASD 18, ADT 43, ADT (R) 45, MDU 5, CO 47,CORH 3, ADT 43, ADT (R) 45","PUDUCHERRY","PUDUCHERRY","VILLIANUR","2016-01-19 12:43:43.390"
"RABI","AGRICULTURE","Oilseeds","Sesame (Gingelly/Til)/Sesamum","Seeds","Sesame seed availability","recommended for contacting Oilseeds research station 04147-250293 and 04147-250001","PUDUCHERRY","PUDUCHERRY","OZHUKARAI","2016-01-20 09:19:11.770"
"RABI","ANIMAL HUSBANDRY","Animal","POULTRY  FARM ","Animal Production (Piggery, Goatery, Sheep Farming etc.)","asking about poultry farming information","Recommended Veterinary University Training and Research Centre, Nagapattinam contact no. 04365 - 224123","PUDUCHERRY","PUDUCHERRY","PUDUCHERRY","2016-01-20 11:33:39.777"
"RABI","AGRICULTURE","Cereals","Paddy (Dhan)","Nutrient Management","asking about paddy top dressing fertilizer application","recommended for apply micro food 5 kg / acre","PUDUCHERRY","PUDUCHERRY","ARIYANKUPPAM","2016-01-20 11:40:45.710"
"RABI","AGRICULTURE","Cereals","Paddy (Dhan)","Market Information","B P T Market rate","Recommended as Rs. 1667 - 1750 / Quintal","PUDUCHERRY","PUDUCHERRY","PUDUCHERRY","2016-01-20 18:18:09.047"
"RABI","AGRICULTURE","Cereals","Paddy (Dhan)","Crop Insurance","Paddy crop insurance detail","recommended for contact to near block level agriculture department office.","PUDUCHERRY","PUDUCHERRY","NETTAPAKKAM","2016-01-20 21:52:28.587"
"RABI","AGRICULTURE","Cereals","Paddy (Dhan)","Seeds","suitable varieties for paddy","recommended for ADT 36, ADT 39, ASD 16, ASD 18, ADT 43, ADT (R) 45, MDU 5, CO 47,CORH 3","PUDUCHERRY","PUDUCHERRY","NETTAPAKKAM","2016-01-21 06:18:23.040"
"RABI","AGRICULTURE","Oilseeds","Sesame (Gingelly/Til)/Sesamum","Market Information","Sesame market rate","Recommended as sesame market rate : Rs. 2098 - 3890 / Quintal","PUDUCHERRY","PUDUCHERRY","BAHOUR","2016-01-21 17:44:45.057"
"RABI","AGRICULTURE","Cereals","Paddy (Dhan)","Varieties","Suitable paddy varieties for navarai season","Recommended for paddy varieties : ADT 36, ADT 39, ASD 16, ASD 18, ADT 43, ADT (R) 45, MDU 5, CO 47,CORH 3, CO 51.","PUDUCHERRY","PUDUCHERRY","VILLIANUR","2016-01-22 11:00:10.060"
"RABI","AGRICULTURE","Pulses","Green Gram (Moong Bean/ Moong)","Sowing Time and Weather","green gram sowing season","Recommended for green gram sowing season at December – January","PUDUCHERRY","PUDUCHERRY","PUDUCHERRY","2016-01-22 12:15:07.223"
"RABI","AGRICULTURE","Pulses","Black Gram (urd bean)","Nutrient Management","Black gram foliar spray","Recommended for spray DAP 20 gram /liter of water.","PUDUCHERRY","PUDUCHERRY","PUDUCHERRY","2016-01-23 16:31:43.870"
"RABI","AGRICULTURE","Oilseeds","Groundnut (pea nut/mung phalli)","	Plant Protection	","Ground nut Stem rot management","recommended for apply Trichoderma viride 1 kg / ac","PUDUCHERRY","PUDUCHERRY","NETTAPAKKAM","2016-01-23 17:11:28.897"
"RABI","HORTICULTURE","Condiments and Spices","Cardamom","Seeds and Planting Material","Cardamom varieties","recommended for Malabar : Mudigree 1, Mudigree 2, PV 1, ICRI 1, ICRI 3, TKD 4,IISR Suvarna, IISR Vijetha, IISR Avinash, Mysore : ICRI 2, Vazhukka : PV2, Njallani (Green gold).","PUDUCHERRY","PUDUCHERRY","ARIYANKUPPAM","2016-01-24 07:17:43.397"
"RABI","HORTICULTURE","Condiments and Spices","Cardamom","Field Preparation","Cardamom Major markets in Tamil Nadu","recommended markets are : Bodinayakanur, Kumily, Thekkady, Kumbum","PUDUCHERRY","PUDUCHERRY","ARIYANKUPPAM","2016-01-24 07:35:33.373"
"RABI","AGRICULTURE","Cereals","Paddy (Dhan)","Market Information","paddy market information","recommended for paddy market information 1782 / quintal","PUDUCHERRY","PUDUCHERRY","ARIYANKUPPAM","2016-01-24 18:40:31.683"
"RABI","AGRICULTURE","Sugar and Starch Crops","Sugarcane (Noble Cane)","Fertilizer Use and Availability","Sugarcane top dressing fertilizer","recommended for spray urea 75 kg+ potash 25 kg+ mn mixture 10 kg/ac.","PUDUCHERRY","PUDUCHERRY","PUDUCHERRY","2016-01-25 16:08:32.117"
"RABI","AGRICULTURE","Pulses","Black Gram (urd bean)","Nutrient Management","foliar spray for blackgram","recommended for spray DAP 2kg/ac/200 lit of water","PUDUCHERRY","PUDUCHERRY","VILLIANUR","2016-01-26 10:00:01.347"
"RABI","AGRICULTURE","Pulses","Black Gram (urd bean)","Weed Management","black gram weed management","recommended for the spray   quizalofop ethyl  300ml /acre","PUDUCHERRY","PUDUCHERRY","ARIYANKUPPAM","2016-01-26 14:41:43.833"
"RABI","AGRICULTURE","Pulses","Black Gram (urd bean)","Weed Management","Weed management for black gram","Recommended for spray quizalofop ethyl 300 ml / 200 litre of water.","PUDUCHERRY","PUDUCHERRY","ARIYANKUPPAM","2016-01-26 14:47:26.430"
"RABI","HORTICULTURE","Vegetables","Bhindi(Okra/Ladysfinger)","	Plant Protection	","bhendi top dressing fertilizer management","Recommended for apply urea 17 kg / ac.","PUDUCHERRY","PUDUCHERRY","PUDUCHERRY","2016-01-26 17:25:53.207"
"RABI","AGRICULTURE","Pulses","Black Gram (urd bean)","Varieties","varieties for black gram","Recommended for black gram varieties at VBN 3,VBN (Bg) 4, VBN(Bg) 5, VBN 6, Co 6 TMV 1","PUDUCHERRY","PUDUCHERRY","PUDUCHERRY","2016-01-26 18:26:07.850"
"RABI","AGRICULTURE","Pulses","Black Gram (urd bean)","Market Information","black gram season and varieties","recommended for Markazhi – Thaipattam(Winter Irrigated)VBN 3, VBN (Bg) 4, VBN (Bg) 5,VBN 6, Co 6, TMV 1","PUDUCHERRY","PUDUCHERRY","PUDUCHERRY","2016-01-26 19:14:17.587"
"RABI","AGRICULTURE","Others","Others","Weather","cuddalore weather report details","recommended for tomorrow no rain","PUDUCHERRY","PUDUCHERRY","NETTAPAKKAM","2016-01-26 19:27:35.220"
"RABI","HORTICULTURE","Fruits","Mango","Nutrient Management","flower shed in mango","Recommended for spray planofix 5 ml /10 lit of water","PUDUCHERRY","PUDUCHERRY","OZHUKARAI","2016-01-27 09:47:35.820"
"RABI","AGRICULTURE","Pulses","Bengal Gram (Gram/Chick Pea/Kabuli/Chana)","Market Information","Black gram and Ponni market price","Recommended for Thattanchavady black gram market price is Rs 9609-9809/Quintal. White ponni Rs 1680-2159/Quintal.","PUDUCHERRY","PUDUCHERRY","PUDUCHERRY","2016-01-28 17:57:25.653"
"RABI","HORTICULTURE","Fruits","Acid Lime","	Plant Protection	","Citrus canker management","Recommended for spray copper oxy chloride 2.5 gram /liter of water.","PUDUCHERRY","PUDUCHERRY","PUDUCHERRY","2016-01-29 10:31:33.157"
"RABI","HORTICULTURE","Fruits","Mango","Seeds and Planting Material","mango nursery /acre","recommended for 10m between sucessive double rows ( 266 plants/ha )","PUDUCHERRY","PUDUCHERRY","PUDUCHERRY","2016-01-29 15:32:13.703"
"RABI","AGRICULTURE","Millets","Maize (Makka)","Seeds","Maize seed availability","Recommended for contact number 04545-292900/ 292910/267373","PUDUCHERRY","PUDUCHERRY","PUDUCHERRY","2016-01-29 17:39:57.993"
"RABI","AGRICULTURE","Pulses","Black Gram (urd bean)","Nutrient Management","blackgram TNAU foliar application","Recommended for spray pulses wonder 2kg / ac 200 litter of water","PUDUCHERRY","PUDUCHERRY","PUDUCHERRY","2016-01-30 07:26:58.643"
"RABI","AGRICULTURE","Cereals","Paddy (Dhan)","Seeds","TRY 3 duration and season","Recommended for Duration (days) - 135, Season - Samba / Late Samba / Thaladi.","PUDUCHERRY","PUDUCHERRY","PUDUCHERRY","2016-01-30 10:24:22.060"
"RABI","AGRICULTURE","Cereals","Paddy (Dhan)","Varieties","paddy varieties","Recommended for ADT 36, ASD 16, ASD 18, MDU 5, CO 47,CORH 3","PUDUCHERRY","PUDUCHERRY","PUDUCHERRY","2016-01-30 10:44:47.323"
"RABI","AGRICULTURE","Pulses","Black Gram (urd bean)","Varieties","foliar spray for blackgram","recommended for spray DAP 2kg/ac/200 lit of water","PUDUCHERRY","PUDUCHERRY","PUDUCHERRY","2016-01-30 12:58:45.000"
"RABI","AGRICULTURE","Oilseeds","Groundnut (pea nut/mung phalli)","Fertilizer Use and Availability","Top dressing for groundnut","Recommended for apply urea 20 kg + potash 10 kg + borax 4 kg + gypsum 75 kg / acre","PUDUCHERRY","PUDUCHERRY","ARIYANKUPPAM","2016-01-30 13:52:43.530"
"RABI","AGRICULTURE","Oilseeds","Safflower (kusum/kardi)","Market Information","Sesame market price","Recommended for Thirukovilur market price is Rs 3173-4787/Quintal. Villupuram Rs 3586-4661/Quintal.","PUDUCHERRY","PUDUCHERRY","BAHOUR","2016-01-30 16:00:48.230"
"RABI","HORTICULTURE","Vegetables","Drum Stick","	Plant Protection	","leaf eating caterpillar control in drumstick","Recommended for Spray profenophos 2 ml / lit of water","PUDUCHERRY","PUDUCHERRY","NETTAPAKKAM","2016-01-31 07:53:06.203"
"RABI","AGRICULTURE","Pulses","Black Gram (urd bean)","Market Information","black gram market rate","Recommended for Rs.9179/ Quintal","PUDUCHERRY","PUDUCHERRY","VILLIANUR","2016-01-31 16:40:12.337"
"RABI","ANIMAL HUSBANDRY","Animal","POULTRY  FARM ","Dairy Production","veterinary department no of cuddalore","recommended number for cuddalore veterinary department is 04142-220049","PUDUCHERRY","PUDUCHERRY","PUDUCHERRY","2016-01-31 18:47:33.267"
